Shipment Date,Planned Delivery Date,Actual Delivery Date,Distance (km),Delayed,Origin_Bangalore,Origin_Chennai,Origin_Delhi,Origin_Hyderabad,Origin_Jaipur,Origin_Kolkata,Origin_Lucknow,Origin_Mumbai,Origin_Pune,Destination_Bangalore,Destination_Chennai,Destination_Delhi,Destination_Hyderabad,Destination_Jaipur,Destination_Kolkata,Destination_Lucknow,Destination_Mumbai,Destination_Pune,Vehicle Type_Lorry,Vehicle Type_Trailer,Vehicle Type_Truck,Weather Conditions_Fog,Weather Conditions_Rain,Weather Conditions_Storm,Traffic Conditions_Light,Traffic Conditions_Moderate
2024-02-17,2024-02-18,2024-02-23,238,1,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
2023-08-28,2023-09-01,2023-09-01,1452,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
2023-03-28,2023-04-01,2023-04-01,1436,0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2023-01-25,2023-01-27,2023-01-28,632,1,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2023-12-10,2023-12-14,2023-12-16,1229,1,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
2023-06-15,2023-06-18,2023-06-19,975,1,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True
2023-10-01,2023-10-02,2023-10-04,544,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2023-12-03,2023-12-08,2023-12-11,1769,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False
2023-10-08,2023-10-14,2023-10-22,1960,1,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False
2023-07-06,2023-07-11,2023-07-16,1632,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
2023-02-04,2023-02-08,2023-02-09,1438,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True
2023-03-02,2023-03-05,2023-03-07,1038,1,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False
2023-08-27,2023-08-30,2023-09-01,967,1,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False
2023-04-05,2023-04-06,2023-04-13,244,1,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True
2023-06-14,2023-06-17,2023-06-19,912,1,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2023-05-15,2023-05-18,2023-05-21,1046,1,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False
2023-07-17,2023-07-18,2023-07-19,541,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
2023-09-27,2023-10-03,2023-10-02,1748,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True
2024-03-18,2024-03-22,2024-03-23,1399,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
2023-04-27,2023-04-30,2023-04-30,1023,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
2023-12-14,2023-12-19,2023-12-20,1684,1,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True
2023-02-03,2023-02-08,2023-02-11,1662,1,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False
2024-03-22,2024-03-25,2024-03-26,955,1,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
2024-03-21,2024-03-23,2024-03-25,870,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False
2023-08-07,2023-08-11,2023-08-13,1217,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True
2023-04-17,2023-04-20,2023-04-20,1031,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
2024-05-08,2024-05-14,2024-05-15,1824,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True
2023-07-01,2023-07-03,2023-07-03,792,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
2023-02-02,2023-02-04,2023-02-04,725,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
2023-08-05,2023-08-08,2023-08-10,935,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True
2024-05-05,2024-05-07,2024-05-08,638,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
2023-05-11,2023-05-13,2023-05-19,674,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False
2023-12-31,2024-01-01,2024-01-09,349,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False
2023-11-11,2023-11-13,2023-11-15,871,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
2023-03-14,2023-03-15,2023-03-15,411,0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False
2023-07-05,2023-07-11,2023-07-12,1819,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
2023-10-19,2023-10-21,2023-10-27,803,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
2024-04-05,2024-04-10,2024-04-10,1582,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2023-06-14,2023-06-18,2023-06-19,1308,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True
2023-07-25,2023-07-27,2023-07-27,813,0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False
2023-02-20,2023-02-24,2023-03-02,1290,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
2023-11-16,2023-11-19,2023-11-20,1132,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False
2023-04-13,2023-04-18,2023-04-19,1528,1,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
2024-04-14,2024-04-17,2024-04-18,963,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True
2023-01-01,2023-01-04,2023-01-08,1069,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
2023-01-05,2023-01-07,2023-01-07,871,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False
2024-03-25,2024-03-28,2024-03-29,1189,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
2024-03-25,2024-03-26,2024-03-27,301,1,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False
2023-11-03,2023-11-07,2023-11-08,1488,1,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
2023-01-15,2023-01-16,2023-01-21,471,1,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
2023-03-09,2023-03-11,2023-03-14,668,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
2024-03-26,2024-03-30,2024-04-01,1358,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
2024-02-07,2024-02-12,2024-02-16,1509,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False
2024-03-19,2024-03-24,2024-03-26,1709,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2023-07-22,2023-07-26,2023-07-29,1272,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
2024-04-12,2024-04-17,2024-04-18,1554,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
2024-04-29,2024-04-30,2024-05-05,494,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True
2024-04-15,2024-04-16,2024-04-16,501,0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False
2024-05-18,2024-05-19,2024-05-21,513,1,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
